code,city_name,area_name,region_name
B_01_0034,臺中市,中區,仁愛段四小段
B_01_0035,臺中市,中區,仁愛段五小段
B_01_0036,臺中市,中區,仁愛段六小段
B_01_0037,臺中市,中區,仁愛段七小段
B_01_0038,臺中市,中區,平等段一小段
B_01_0039,臺中市,中區,平等段二小段
B_01_0040,臺中市,中區,平等段三小段
B_01_0041,臺中市,中區,平等段四小段
B_01_0042,臺中市,中區,平等段五小段
B_01_0043,臺中市,中區,平等段六小段
B_01_0044,臺中市,中區,中墩段一小段
B_01_0045,臺中市,中區,中墩段二小段
B_01_0046,臺中市,中區,中墩段三小段
B_01_0047,臺中市,中區,中墩段四小段
B_01_0048,臺中市,中區,中墩段五小段
B_01_0049,臺中市,中區,中墩段六小段
B_01_0050,臺中市,中區,中墩段七小段
B_01_0051,臺中市,中區,柳川段一小段
B_01_0052,臺中市,中區,柳川段二小段
B_01_0053,臺中市,中區,柳川段三小段
B_01_0054,臺中市,中區,柳川段四小段
B_01_0055,臺中市,中區,柳川段五小段
B_01_0056,臺中市,中區,柳川段六小段
B_01_0057,臺中市,中區,柳川段七小段
B_01_0058,臺中市,中區,中華段一小段
B_01_0059,臺中市,中區,中華段二小段
B_01_0060,臺中市,中區,中華段三小段
B_01_0061,臺中市,中區,中華段四小段
B_01_0062,臺中市,中區,中華段五小段
B_01_0063,臺中市,中區,中華段六小段
B_01_0064,臺中市,中區,中華段七小段
B_02_0300,臺中市,東區,尚武段
B_02_0301,臺中市,東區,練武段
B_02_0302,臺中市,東區,復興段一小段
B_02_0303,臺中市,東區,復興段二小段
B_02_0304,臺中市,東區,復興段三小段
B_02_0305,臺中市,東區,復興段四小段
B_02_0306,臺中市,東區,復興段五小段
B_02_0307,臺中市,東區,復興段六小段
B_02_0308,臺中市,東區,東勢子段
B_02_0309,臺中市,東區,忠孝段一小段
B_02_0310,臺中市,東區,忠孝段二小段
B_02_0311,臺中市,東區,忠孝段三小段
B_02_0312,臺中市,東區,忠孝段四小段
B_02_0313,臺中市,東區,忠孝段五小段
B_02_0314,臺中市,東區,忠孝段六小段
B_02_0315,臺中市,東區,樂業段
B_02_0316,臺中市,東區,立德段一小段
B_02_0317,臺中市,東區,立德段二小段
B_02_0318,臺中市,東區,立德段三小段
B_02_0319,臺中市,東區,立德段四小段
B_02_0320,臺中市,東區,立德段五小段
B_02_0321,臺中市,東區,立德段六小段
B_02_0322,臺中市,東區,旱溪段
B_02_0323,臺中市,東區,花園段一小段
B_02_0324,臺中市,東區,花園段二小段
B_02_0325,臺中市,東區,花園段三小段
B_02_0326,臺中市,東區,花園段四小段
B_02_0327,臺中市,東區,花園段五小段
B_02_0328,臺中市,東區,花園段六小段
B_02_0329,臺中市,東區,頂橋子頭段
B_02_0330,臺中市,東區,旱清段
B_02_0331,臺中市,東區,旱平段
B_02_0332,臺中市,東區,旱新段
B_02_0333,臺中市,東區,振興段
B_02_0334,臺中市,東區,泉源段
B_03_0500,臺中市,南區,半平厝段
B_03_0501,臺中市,南區,萬安段一小段
B_03_0502,臺中市,南區,萬安段二小段
B_03_0503,臺中市,南區,萬安段三小段
B_03_0504,臺中市,南區,萬安段四小段
B_03_0505,臺中市,南區,萬安段五小段
B_03_0506,臺中市,南區,萬安段六小段
B_03_0507,臺中市,南區,萬安段七小段
B_03_0508,臺中市,南區,萬安段八小段
B_03_0509,臺中市,南區,萬安段九小段
B_03_0510,臺中市,南區,正義段一小段
B_03_0511,臺中市,南區,正義段二小段
B_03_0512,臺中市,南區,正義段三小段
B_03_0513,臺中市,南區,正義段四小段
B_03_0514,臺中市,南區,正義段五小段
B_03_0515,臺中市,南區,正義段六小段
B_03_0516,臺中市,南區,正義段七小段
B_03_0517,臺中市,南區,正義段八小段
B_03_0518,臺中市,南區,正義段九小段
B_03_0519,臺中市,南區,城隍段一小段
B_03_0520,臺中市,南區,城隍段二小段
B_03_0521,臺中市,南區,城隍段三小段
B_03_0522,臺中市,南區,城隍段四小段
B_03_0523,臺中市,南區,城隍段五小段
B_03_0524,臺中市,南區,城隍段六小段
B_03_0525,臺中市,南區,城隍段七小段
B_03_0526,臺中市,南區,城隍段八小段
B_03_0527,臺中市,南區,城隍段九小段
B_03_0528,臺中市,南區,樹子腳段
B_03_0529,臺中市,南區,番婆段
B_03_0530,臺中市,南區,下橋子頭段
B_03_0531,臺中市,南區,頂橋子頭段
B_03_0532,臺中市,南區,信義段一小段
B_03_0533,臺中市,南區,信義段二小段
B_03_0534,臺中市,南區,信義段三小段
B_03_0535,臺中市,南區,信義段四小段
B_03_0536,臺中市,南區,信義段五小段
B_03_0537,臺中市,南區,信義段六小段
B_03_0538,臺中市,南區,信義段七小段
B_03_0539,臺中市,南區,信義段八小段
B_03_0540,臺中市,南區,信義段九小段
B_03_0541,臺中市,南區,大慶段
B_04_0700,臺中市,西區,麻園頭段
B_04_0701,臺中市,西區,東昇段一小段
B_04_0702,臺中市,西區,東昇段二小段
B_04_0703,臺中市,西區,東昇段三小段
B_04_0704,臺中市,西區,東昇段四小段
B_04_0705,臺中市,西區,東昇段五小段
B_04_0706,臺中市,西區,東昇段六小段
B_04_0707,臺中市,西區,東昇段七小段
B_04_0708,臺中市,西區,東昇段八小段
B_04_0709,臺中市,西區,東昇段九小段
B_04_0710,臺中市,西區,平和段
B_04_0711,臺中市,西區,光明段一小段
B_04_0712,臺中市,西區,光明段二小段
B_04_0713,臺中市,西區,光明段三小段
B_04_0714,臺中市,西區,光明段四小段
B_04_0715,臺中市,西區,光明段五小段
B_04_0716,臺中市,西區,光明段六小段
B_04_0717,臺中市,西區,光明段七小段
B_04_0718,臺中市,西區,民生段一小段
B_04_0719,臺中市,西區,民生段二小段
B_04_0720,臺中市,西區,民生段三小段
B_04_0721,臺中市,西區,民生段四小段
B_04_0722,臺中市,西區,民生段五小段
B_04_0723,臺中市,西區,平民段一小段
B_04_0724,臺中市,西區,平民段二小段
B_04_0725,臺中市,西區,平民段三小段
B_04_0726,臺中市,西區,平民段四小段
B_04_0727,臺中市,西區,平民段五小段
B_04_0728,臺中市,西區,平民段六小段
B_04_0729,臺中市,西區,平民段七小段
B_04_0730,臺中市,西區,平民段八小段
B_04_0731,臺中市,西區,平民段九小段
B_04_0732,臺中市,西區,利民段一小段
B_04_0733,臺中市,西區,利民段二小段
B_04_0734,臺中市,西區,利民段三小段
B_04_0735,臺中市,西區,利民段四小段
B_04_0736,臺中市,西區,利民段五小段
B_04_0737,臺中市,西區,利民段六小段
B_04_0738,臺中市,西區,利民段七小段
B_04_0739,臺中市,西區,中民段一小段
B_04_0740,臺中市,西區,中民段二小段
B_04_0741,臺中市,西區,中民段三小段
B_04_0742,臺中市,西區,中民段四小段
B_04_0743,臺中市,西區,中民段五小段
B_04_0744,臺中市,西區,中民段六小段
B_04_0745,臺中市,西區,中民段七小段
B_04_0746,臺中市,西區,中民段八小段
B_04_0747,臺中市,西區,中民段九小段
B_04_0748,臺中市,西區,三民段一小段
B_04_0749,臺中市,西區,三民段二小段
B_04_0750,臺中市,西區,三民段三小段
B_04_0751,臺中市,西區,三民段四小段
B_04_0752,臺中市,西區,三民段五小段
B_04_0753,臺中市,西區,三民段六小段
B_04_0754,臺中市,西區,三民段七小段
B_04_0755,臺中市,西區,後壠子段
B_04_0756,臺中市,西區,福壽段一小段
B_04_0757,臺中市,西區,福壽段二小段
B_04_0758,臺中市,西區,福壽段三小段
B_04_0759,臺中市,西區,公館段
B_04_0760,臺中市,西區,土庫段
B_04_0761,臺中市,西區,大益段
B_05_1000,臺中市,北區,文正段
B_05_1001,臺中市,北區,水源段
B_05_1002,臺中市,北區,錦村段
B_05_1003,臺中市,北區,乾溝子段
B_05_1004,臺中市,北區,賴厝廍段
B_05_1005,臺中市,北區,邱厝子段
B_05_1006,臺中市,北區,中清段
B_05_1007,臺中市,北區,中德段
B_05_1008,臺中市,北區,中興段
B_05_1009,臺中市,北區,東義段
B_05_1010,臺中市,北區,天祥段
B_06_1600,臺中市,西屯區,西屯段
B_06_1605,臺中市,西屯區,下石碑段
B_06_1606,臺中市,西屯區,上石碑段
B_06_1611,臺中市,西屯區,惠來厝段
B_06_1612,臺中市,西屯區,何厝段
B_06_1613,臺中市,西屯區,福安段
B_06_1614,臺中市,西屯區,中和段
B_06_1615,臺中市,西屯區,中義段
B_06_1616,臺中市,西屯區,中正段
B_06_1617,臺中市,西屯區,中仁段
B_06_1618,臺中市,西屯區,協和段
B_06_1619,臺中市,西屯區,大明段
B_06_1620,臺中市,西屯區,大墩段
B_06_1621,臺中市,西屯區,何安段
B_06_1622,臺中市,西屯區,永安段
B_06_1623,臺中市,西屯區,順安段
B_06_1624,臺中市,西屯區,信安段
B_06_1625,臺中市,西屯區,民安段
B_06_1626,臺中市,西屯區,國安段
B_06_1627,臺中市,西屯區,安和段
B_06_1628,臺中市,西屯區,順和段
B_06_1629,臺中市,西屯區,惠國段
B_06_1630,臺中市,西屯區,惠民段
B_06_1631,臺中市,西屯區,惠安段
B_06_1632,臺中市,西屯區,惠泰段
B_06_1633,臺中市,西屯區,惠順段
B_06_1634,臺中市,西屯區,廣順段
B_06_1635,臺中市,西屯區,廣昌段
B_06_1636,臺中市,西屯區,廣福段
B_06_1637,臺中市,西屯區,廣明段
B_06_1638,臺中市,西屯區,廣安段
B_06_1639,臺中市,西屯區,協成段
B_06_1640,臺中市,西屯區,協仁段
B_06_1641,臺中市,西屯區,協安段
B_06_1642,臺中市,西屯區,東林段
B_06_1643,臺中市,西屯區,安林段
B_06_1644,臺中市,西屯區,永林段
B_06_1645,臺中市,西屯區,福林段
B_06_1646,臺中市,西屯區,龍門段
B_06_1647,臺中市,西屯區,福星段
B_06_1648,臺中市,西屯區,福德段
B_06_1650,臺中市,西屯區,福順段
B_06_1651,臺中市,西屯區,福和段
B_06_1652,臺中市,西屯區,龍富段
B_06_1653,臺中市,西屯區,鑫港尾段
B_06_1654,臺中市,西屯區,鑫大鵬段
B_06_1655,臺中市,西屯區,生態段
B_06_1656,臺中市,西屯區,經貿段
B_06_1657,臺中市,西屯區,逢大段
B_06_1658,臺中市,西屯區,文商段
B_06_1659,臺中市,西屯區,環廣段
B_07_2000,臺中市,南屯區,南屯段
B_07_2001,臺中市,南屯區,埔興段
B_07_2002,臺中市,南屯區,楓樹段
B_07_2003,臺中市,南屯區,文山段
B_07_2004,臺中市,南屯區,楓興段
B_07_2005,臺中市,南屯區,豐安段
B_07_2006,臺中市,南屯區,豐樂段
B_07_2007,臺中市,南屯區,知高段
B_07_2008,臺中市,南屯區,溝子墘段
B_07_2010,臺中市,南屯區,三塊厝段
B_07_2011,臺中市,南屯區,田心段
B_07_2012,臺中市,南屯區,山子腳段
B_07_2013,臺中市,南屯區,黎明段
B_07_2015,臺中市,南屯區,新生段
B_07_2016,臺中市,南屯區,鎮南段
B_07_2017,臺中市,南屯區,鎮安段
B_07_2018,臺中市,南屯區,永定段
B_07_2019,臺中市,南屯區,大進段
B_07_2020,臺中市,南屯區,大新段
B_07_2021,臺中市,南屯區,寶山段
B_07_2022,臺中市,南屯區,保安段
B_07_2023,臺中市,南屯區,春社段
B_07_2024,臺中市,南屯區,春安段
B_07_2025,臺中市,南屯區,豐功段
B_07_2026,臺中市,南屯區,豐富段
B_07_2027,臺中市,南屯區,豐業段
B_07_2028,臺中市,南屯區,惠仁段
B_07_2029,臺中市,南屯區,惠義段
B_07_2030,臺中市,南屯區,惠禮段
B_07_2031,臺中市,南屯區,惠智段
B_07_2032,臺中市,南屯區,惠信段
B_07_2033,臺中市,南屯區,寶文段
B_07_2034,臺中市,南屯區,台安段
B_07_2043,臺中市,南屯區,永春段
B_07_2044,臺中市,南屯區,永新段
B_07_2045,臺中市,南屯區,三富段
B_07_2046,臺中市,南屯區,永富段
B_07_2047,臺中市,南屯區,新富段
B_07_2048,臺中市,南屯區,建功段
B_07_2049,臺中市,南屯區,鎮福段
B_07_2050,臺中市,南屯區,楓溪段
B_07_2051,臺中市,南屯區,樂田段
B_07_2052,臺中市,南屯區,昌明段
B_07_2053,臺中市,南屯區,永益段
B_07_2054,臺中市,南屯區,永豐段
B_08_1100,臺中市,北屯區,北屯段
B_08_1101,臺中市,北屯區,水湳段
B_08_1102,臺中市,北屯區,陳平段
B_08_1106,臺中市,北屯區,大坑段
B_08_1108,臺中市,北屯區,同榮段
B_08_1109,臺中市,北屯區,仁和段
B_08_1110,臺中市,北屯區,仁美段
B_08_1111,臺中市,北屯區,仁德段
B_08_1112,臺中市,北屯區,松觀段
B_08_1113,臺中市,北屯區,松茂段
B_08_1114,臺中市,北屯區,松竹段
B_08_1115,臺中市,北屯區,松昌段
B_08_1116,臺中市,北屯區,東峰段
B_08_1117,臺中市,北屯區,東光段
B_08_1118,臺中市,北屯區,平田段
B_08_1119,臺中市,北屯區,東正段
B_08_1120,臺中市,北屯區,東山段
B_08_1121,臺中市,北屯區,東新段
B_08_1122,臺中市,北屯區,東信段
B_08_1123,臺中市,北屯區,建安段
B_08_1124,臺中市,北屯區,建功段
B_08_1125,臺中市,北屯區,建和段
B_08_1126,臺中市,北屯區,建業段
B_08_1127,臺中市,北屯區,青萍段
B_08_1128,臺中市,北屯區,青雲段
B_08_1129,臺中市,北屯區,青田段
B_08_1130,臺中市,北屯區,長生段
B_08_1131,臺中市,北屯區,長安段
B_08_1132,臺中市,北屯區,長春段
B_08_1133,臺中市,北屯區,大觀段
B_08_1134,臺中市,北屯區,大興段
B_08_1135,臺中市,北屯區,大仁段
B_08_1136,臺中市,北屯區,崇德段
B_08_1137,臺中市,北屯區,昌平段
B_08_1138,臺中市,北屯區,軍和段
B_08_1139,臺中市,北屯區,軍福段
B_08_1140,臺中市,北屯區,倡和段
B_08_1141,臺中市,北屯區,景美段
B_08_1142,臺中市,北屯區,景東段
B_08_1143,臺中市,北屯區,大學段
B_08_1144,臺中市,北屯區,大滿段
B_08_1145,臺中市,北屯區,大湖段
B_08_1146,臺中市,北屯區,大榮段
B_08_1147,臺中市,北屯區,大昌段
B_08_1148,臺中市,北屯區,大盛段
B_08_1149,臺中市,北屯區,大華段
B_08_1150,臺中市,北屯區,大富段
B_08_1151,臺中市,北屯區,大貴段
B_08_1152,臺中市,北屯區,大豐段
B_08_1153,臺中市,北屯區,太祥段
B_08_1154,臺中市,北屯區,太原段
B_08_1155,臺中市,北屯區,太和段
B_08_1156,臺中市,北屯區,太順段
B_08_1163,臺中市,北屯區,大政段
B_08_1164,臺中市,北屯區,和平段
B_08_1165,臺中市,北屯區,景福段
B_08_1166,臺中市,北屯區,鑫新平段
B_08_1167,臺中市,北屯區,南興段
B_08_1168,臺中市,北屯區,竹興段
B_08_1169,臺中市,北屯區,創研段
B_08_1170,臺中市,北屯區,文北段
B_08_1171,臺中市,北屯區,溝背段
B_08_1172,臺中市,北屯區,碧柳段
B_08_1173,臺中市,北屯區,榮德段
B_08_1174,臺中市,北屯區,洲際段
B_08_1175,臺中市,北屯區,環中段
B_08_1176,臺中市,北屯區,敦和段
B_08_1177,臺中市,北屯區,仁平段
B_08_1178,臺中市,北屯區,美和段
B_08_1179,臺中市,北屯區,江興段
B_08_1180,臺中市,北屯區,景中段
B_08_1181,臺中市,北屯區,景順段
B_08_1182,臺中市,北屯區,景南段
B_09_2400,臺中市,豐原區,豐原段
B_09_2401,臺中市,豐原區,大湳段
B_09_2402,臺中市,豐原區,下南坑段
B_09_2403,臺中市,豐原區,上南坑段
B_09_2404,臺中市,豐原區,圳寮段
B_09_2405,臺中市,豐原區,翁子段
B_09_2407,臺中市,豐原區,社皮段
B_09_2408,臺中市,豐原區,朴子口段
B_09_2409,臺中市,豐原區,烏牛欄段烏牛欄小段
B_09_2411,臺中市,豐原區,車路墘段車路墘小段
B_09_2412,臺中市,豐原區,車路墘段溝子墘小段
B_09_2413,臺中市,豐原區,北陽段
B_09_2414,臺中市,豐原區,向陽段
B_09_2415,臺中市,豐原區,中陽段
B_09_2416,臺中市,豐原區,陽明段
B_09_2417,臺中市,豐原區,博愛段
B_09_2418,臺中市,豐原區,東陽段
B_09_2419,臺中市,豐原區,豐東段
B_09_2421,臺中市,豐原區,南陽段
B_09_2422,臺中市,豐原區,安康段
B_09_2423,臺中市,豐原區,南村段
B_09_2424,臺中市,豐原區,慈興段
B_09_2425,臺中市,豐原區,東湳段
B_09_2426,臺中市,豐原區,大順段
B_09_2427,臺中市,豐原區,大仁段
B_09_2428,臺中市,豐原區,豐中段
B_09_2429,臺中市,豐原區,龍宮段
B_09_2430,臺中市,豐原區,西湳段
B_09_2431,臺中市,豐原區,豐洲段
B_09_2432,臺中市,豐原區,豐南段
B_09_2433,臺中市,豐原區,柑宅段
B_09_2434,臺中市,豐原區,豐田段
B_09_2435,臺中市,豐原區,鎮宮段
B_09_2436,臺中市,豐原區,福德段
B_09_2437,臺中市,豐原區,市政段
B_09_2438,臺中市,豐原區,育仁段
B_09_2439,臺中市,豐原區,合作段
